fixture_id,league,season,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
1492039,Argentine_league_1,2026,2026-04-20,San Lorenzo,Velez Sarsfield,0,0,0,0,D
1492041,Argentine_league_1,2026,2026-04-21,Tigre,Huracan,1,1,0,0,D
1492034,Argentine_league_1,2026,2026-04-21,Gimnasia M.,Lanus,1,0,0,0,H
1492045,Argentine_league_1,2026,2026-04-23,Defensa Y Justicia,Boca Juniors,0,4,0,1,A
1492046,Argentine_league_1,2026,2026-04-24,Deportivo Riestra,Independiente,2,0,1,0,H
1492051,Argentine_league_1,2026,2026-04-24,Lanus,Central Cordoba de Santiago,0,0,0,0,D
1492048,Argentine_league_1,2026,2026-04-24,Estudiantes de Rio Cuarto,Rosario Central,1,2,0,1,A
1492054,Argentine_league_1,2026,2026-04-25,Racing Club,Barracas Central,1,1,1,0,D
1492053,Argentine_league_1,2026,2026-04-25,Platense,San Lorenzo,0,1,0,1,A
1492047,Argentine_league_1,2026,2026-04-25,Estudiantes L.P.,Talleres Cordoba,0,0,0,0,D
1492056,Argentine_league_1,2026,2026-04-25,Sarmiento Junin,Tigre,1,0,1,0,H
1492055,Argentine_league_1,2026,2026-04-26,River Plate,Aldosivi,3,1,1,0,H
1492050,Argentine_league_1,2026,2026-04-26,Independ. Rivadavia,Gimnasia M.,5,1,1,1,H
1492044,Argentine_league_1,2026,2026-04-26,Belgrano Cordoba,Gimnasia L.P.,0,1,0,1,A
1492052,Argentine_league_1,2026,2026-04-26,Newells Old Boys,Instituto Cordoba,1,1,0,0,D
1492043,Argentine_league_1,2026,2026-04-26,Atletico Tucuman,Banfield,1,1,0,0,D
1492057,Argentine_league_1,2026,2026-04-27,Velez Sarsfield,Union Santa Fe,2,2,2,1,D
1492049,Argentine_league_1,2026,2026-04-28,Huracan,Argentinos JRS,1,2,1,1,A
1491939,Argentine_league_1,2026,2026-05-02,Barracas Central,Banfield,1,2,1,1,A
1491945,Argentine_league_1,2026,2026-05-02,Lanus,Deportivo Riestra,0,0,0,0,D
1491941,Argentine_league_1,2026,2026-05-02,Central Cordoba de Santiago,Boca Juniors,1,2,0,2,A
1491951,Argentine_league_1,2026,2026-05-02,Union Santa Fe,Talleres Cordoba,1,1,0,1,D
1491950,Argentine_league_1,2026,2026-05-02,San Lorenzo,Independiente,1,2,0,1,A
1491946,Argentine_league_1,2026,2026-05-03,Platense,Estudiantes L.P.,0,2,0,0,A
1491938,Argentine_league_1,2026,2026-05-03,Aldosivi,Independ. Rivadavia,1,1,1,1,D
1491943,Argentine_league_1,2026,2026-05-03,Gimnasia L.P.,Argentinos JRS,2,0,1,0,H
